"","Species","Phylum","Class"
"42083","Pachycara bulbiceps","Chordata","Teleostei"
"42084","Stygiopontius regius","Arthropoda","Copepoda"
"42085","Paracypris bensoni","Arthropoda","Ostracoda"
"42086","Searsia","Chordata","Teleostei"
"42087","Copidaster schismochilus","Echinodermata","Asteroidea"
"42088","Solaster abyssicola","Echinodermata","Asteroidea"
"42089","Desmoscolex multiannulatus","Nematoda","Chromadorea"
"42090","Politolana impostor","Arthropoda","Malacostraca"
"42091","Amphicteis trichophora","Annelida","Polychaeta"
"42092","Gephyrea","Annelida","Gephyrea"
"42093","Acoela","Xenacoelomorpha",NA
"42094","Amphipholis torelli","Echinodermata","Ophiuroidea"
"42095","Diacavolinia deshayesi","Mollusca","Gastropoda"
"42096","Engyophrys","Chordata","Teleostei"
"42097","Diphasia paarmani","Cnidaria","Hydrozoa"
"42098","Colus terraenovae","Mollusca","Gastropoda"
"42099","Agathotoma castellata","Mollusca","Gastropoda"
"42100","Euaugaptilus elongatus","Arthropoda","Copepoda"
"42101","Euaugaptilus gibbus","Arthropoda","Copepoda"
"42102","Pseudomesus brevicornis","Arthropoda","Malacostraca"
"42103","Flabellina affinis","Mollusca","Gastropoda"
"42104","Ptilella","Cnidaria","Anthozoa"
"42105","Euphrosinopsis","Annelida","Polychaeta"
"42106","Luciosudis","Chordata","Teleostei"
"42107","Epigonus affinis","Chordata","Teleostei"
"42108","Stenosarina crosnieri","Brachiopoda","Rhynchonellata"
"42109","Cardobairdia","Arthropoda","Ostracoda"
"42110","Cosa caribaea","Mollusca","Bivalvia"
"42111","Anoplodactylus arnaudae","Arthropoda","Pycnogonida"
"42112","Arhaphuroides brevispina","Arthropoda","Malacostraca"
"42113","Forcepia (Forcepia) thielei","Porifera","Demospongiae"
"42114","Gaetanus pungens","Arthropoda","Copepoda"
"42115","Clibanarius foresti","Arthropoda","Malacostraca"
"42116","Neoraja iberica","Chordata","Elasmobranchii"
"42117","Doto pita","Mollusca","Gastropoda"
"42118","Noumeaella kristenseni","Mollusca","Gastropoda"
"42119","Bushiella (Bushiella) valida","Annelida","Polychaeta"
"42120","Porella proboscidea","Bryozoa","Gymnolaemata"
"42121","Torwolia subchelatus","Arthropoda","Malacostraca"
"42122","Actinarctus doryphorus","Tardigrada","Heterotardigrada"
"42123","Oenopota graphica","Mollusca","Gastropoda"
"42124","Eulalia anoculata","Annelida","Polychaeta"
"42125","Rimacytheropteron longipunctatum","Arthropoda","Ostracoda"
"42126","Spectrunculus crassus","Chordata","Teleostei"
"42127","Regulus satrapa","Chordata","Aves"
"42128","Bathyraja pallida","Chordata","Elasmobranchii"
"42129","Bacescomysis abyssalis","Arthropoda","Malacostraca"
"42130","Paragathotanais nanus","Arthropoda","Malacostraca"
"42131","Conus pulcher","Mollusca","Gastropoda"
"42132","Anoplodactylus iuleus","Arthropoda","Pycnogonida"
"42133","Dendrotionidae","Arthropoda","Malacostraca"
"42134","Intelcystiscus","Mollusca","Gastropoda"
"42135","Thermosbaenacea","Arthropoda","Malacostraca"
"42136","Tromikosoma koehleri","Echinodermata","Echinoidea"
"42137","Eupyrgus scaber","Echinodermata","Holothuroidea"
"42138","Cyclosalpa pinnata","Chordata","Thaliacea"
"42139","Aktedrilus parvithecatus","Annelida","Clitellata"
"42140","Fusinus maroccensis","Mollusca","Gastropoda"
"42141","Lucinoma blakeana","Mollusca","Bivalvia"
"42142","Amphiporeia lawrenciana","Arthropoda","Malacostraca"
"42143","Porocoma","Nematoda","Enoplea"
"42144","Endoxocrinus (Endoxocrinus) parrae parrae","Echinodermata","Crinoidea"
"42145","Ophiozonoida","Echinodermata","Ophiuroidea"
"42146","Eurycope grasslei","Arthropoda","Malacostraca"
"42147","Cryptotrochus carolinensis","Cnidaria","Anthozoa"
"42148","Centropages longicornis","Arthropoda","Copepoda"
"42149","Spinacopia sandersi","Arthropoda","Ostracoda"
"42150","Symphodus caeruleus","Chordata","Teleostei"
"42151","Lionurus carapinus euabyssalis","Chordata","Teleostei"
"42152","Augaptilus glacialis","Arthropoda","Copepoda"
"42153","Trianguloscalpellum ovale","Arthropoda","Thecostraca"
"42154","Scrupocellaria incurvata","Bryozoa","Gymnolaemata"
"42155","Baeonectes muticus","Arthropoda","Malacostraca"
"42156","Narcetes","Chordata","Teleostei"
"42157","Leptochilichthys agassizii","Chordata","Teleostei"
"42158","Apterichtus monodi","Chordata","Teleostei"
"42159","Stygiopontius teres","Arthropoda","Copepoda"
"42160","Peosidrilus biprostatus","Annelida","Clitellata"
"42161","Catherinum flavum","Arthropoda","Thecostraca"
"42162","Paracyphocaris praedator","Arthropoda","Malacostraca"
"42163","Pontostratiotes cecilae","Arthropoda","Copepoda"
"42164","Pseudoplumaria sabinae","Cnidaria","Hydrozoa"
"42165","Einara edentula","Chordata","Teleostei"
"42166","Cirrothauma murrayi","Mollusca","Cephalopoda"
"42167","Acirsa borealis","Mollusca","Gastropoda"
"42168","Rheina prex","Arthropoda","Ostracoda"
"42169","Schroederichthys tenuis","Chordata","Elasmobranchii"
"42170","Trypanosyllis savagei","Annelida","Polychaeta"
"42171","Loxoconcha sculpta","Arthropoda","Ostracoda"
"42172","Paralepetopsis ferrugivora","Mollusca","Gastropoda"
"42173","Haploops similis","Arthropoda","Malacostraca"
"42174","Ophiura violainae","Echinodermata","Ophiuroidea"
"42175","Oithona attenuata","Arthropoda","Copepoda"
"42176","Roxania semilaevis","Mollusca","Gastropoda"
"42177","Spinus pinus","Chordata","Aves"
"42178","Romancheinidae","Bryozoa","Gymnolaemata"
"42179","Haploniscus hamatus","Arthropoda","Malacostraca"
"42180","Astacilla granulata","Arthropoda","Malacostraca"
"42181","Pourtalosmilia anthophyllites","Cnidaria","Anthozoa"
"42182","Caligus elongatus","Arthropoda","Copepoda"
"42183","Zanclea gemmosa","Cnidaria","Hydrozoa"
"42184","Lamprogrammus brunswigi","Chordata","Teleostei"
"42185","Trituba constricta","Mollusca","Gastropoda"
"42186","Xylodiscula analoga","Mollusca","Gastropoda"
"42187","Leptostylis grandis","Arthropoda","Malacostraca"
"42188","Lipophrys trigloides","Chordata","Teleostei"
"42189","Ondatra zibethicus","Chordata","Mammalia"
"42190","Polycarpa pusilla","Chordata","Ascidiacea"
"42191","Muriceides lepida","Cnidaria","Anthozoa"
"42192","Brotulotaenia nigra","Chordata","Teleostei"
"42193","Sertularia similis","Cnidaria","Hydrozoa"
"42194","Chelicopia arostrata","Arthropoda","Ostracoda"
"42195","Eucratea loricata cornuta","Bryozoa","Gymnolaemata"
"42196","Goniada multidentopsis","Annelida","Polychaeta"
"42197","Lophocalyx biogasi","Porifera","Hexactinellida"
"42198","Fenestraja atripinna","Chordata","Elasmobranchii"
"42199","Orchomene serratus","Arthropoda","Malacostraca"
"42200","Campylaspis serratipes","Arthropoda","Malacostraca"
"42201","Anthoptilidae","Cnidaria","Anthozoa"
"42202","Balaena mysticetus","Chordata","Mammalia"
"42203","Euspira levicula","Mollusca","Gastropoda"
"42204","Melicerita","Bryozoa","Gymnolaemata"
"42205","Balanoglossus aurantiaca","Hemichordata","Enteropneusta"
"42206","Dicarpa pacifica","Chordata","Ascidiacea"
"42207","Ascidonia flavomaculata","Arthropoda","Malacostraca"
"42208","Nerocila munda","Arthropoda","Malacostraca"
"42209","Astacilla caeca","Arthropoda","Malacostraca"
"42210","Linophryne pennibarbata","Chordata","Teleostei"
"42211","Paracalliactis michaelsarsi","Cnidaria","Anthozoa"
"42212","Ophiophrixus spinosus","Echinodermata","Ophiuroidea"
"42213","Pachycara saldanhai","Chordata","Teleostei"
"42214","Eustomias tenisoni","Chordata","Teleostei"
"42215","Edwardsia sulcata","Cnidaria","Anthozoa"
"42216","Amphianthus nitidus","Cnidaria","Anthozoa"
"42217","Ptilohyale plumulosus","Arthropoda","Malacostraca"
"42218","Siphonenteron bicolour","Nemertea","Pilidiophora"
"42219","Tole laciniata","Arthropoda","Malacostraca"
"42220","Disconectes furcatus","Arthropoda","Malacostraca"
"42221","Diplospinus","Chordata","Teleostei"
"42222","Himantolophus mauli","Chordata","Teleostei"
"42223","Hypaniola","Annelida","Polychaeta"
"42224","Physophoridae","Cnidaria","Hydrozoa"
"42225","Cylichnium africanum","Mollusca","Gastropoda"
"42226","Tima formosa","Cnidaria","Hydrozoa"
"42227","Platysquilloides enodis","Arthropoda","Malacostraca"
"42228","Synaptocochlea belmonti","Mollusca","Gastropoda"
"42229","Katadesmia malita","Mollusca","Bivalvia"
"42230","Nicholsina collettei","Chordata","Teleostei"
"42231","Lepas (Lepas) hillii","Arthropoda","Thecostraca"
"42232","Fecampiidae","Platyhelminthes",NA
"42233","Amphianthus mirabilis","Cnidaria","Anthozoa"
"42234","Diplobrachia floridensis","Annelida","Polychaeta"
"42235","Thouarella (Euthouarella) grasshoffi","Cnidaria","Anthozoa"
"42236","Laetmatophilus armatus","Arthropoda","Malacostraca"
"42237","Amphionides reynaudii","Arthropoda","Malacostraca"
"42238","Cladorhiza gelida","Porifera","Demospongiae"
"42239","Halcampoides elongatus","Cnidaria","Anthozoa"
"42240","Archiconchoecetta falcata","Arthropoda","Ostracoda"
"42241","Hemiaclis ventrosa","Mollusca","Gastropoda"
"42242","Calpanthula guinensis","Cnidaria","Anthozoa"
"42243","Ennucula similis","Mollusca","Bivalvia"
"42244","Phyllodoce armigera","Annelida","Polychaeta"
"42245","Paramblyops bidigitatus","Arthropoda","Malacostraca"
"42246","Euaugaptilus brodskyi","Arthropoda","Copepoda"
"42247","Tachyrhynchus reticulatus","Mollusca","Gastropoda"
"42248","Polymastia andrica","Porifera","Demospongiae"
"42249","Microgadus","Chordata","Teleostei"
"42250","Sutilizona","Mollusca","Gastropoda"
"42251","Leptanthura truncata","Arthropoda","Malacostraca"
"42252","Mesothuria milleri","Echinodermata","Holothuroidea"
"42253","Lissospira valvata","Mollusca","Gastropoda"
"42254","Cyatholaimus","Nematoda","Chromadorea"
"42255","Malacoraja kreffti","Chordata","Elasmobranchii"
"42256","Pontostratiotes lubricus","Arthropoda","Copepoda"
"42257","Oncholaimus oxyuris","Nematoda","Enoplea"
"42258","Campogramma glaycos","Chordata","Teleostei"
"42259","Cylichnium","Mollusca","Gastropoda"
"42260","Piabucus dentatus","Chordata","Teleostei"
"42261","Phelliactis americana","Cnidaria","Anthozoa"
"42262","Deltocyathus andamanicus","Cnidaria","Anthozoa"
"42263","Lyonsiella horrida","Mollusca","Bivalvia"
"42264","Priapulus abyssorum","Priapulida",NA
"42265","Thalassarachna alvina","Arthropoda","Arachnida"
"42266","Munnopsurus atlanticus","Arthropoda","Malacostraca"
"42267","Oncaea rotundata","Arthropoda","Copepoda"
"42268","Phallodrilus","Annelida","Clitellata"
"42269","Cadulus artatus","Mollusca","Scaphopoda"
"42270","Chevroderma gauson","Mollusca","Caudofoveata"
"42271","Colanthura","Arthropoda","Malacostraca"
"42272","Turritella torulosa","Mollusca","Gastropoda"
"42273","Eucinostomus gracilis","Chordata","Teleostei"
"42274","Mitrocomella cruciata","Cnidaria","Hydrozoa"
"42275","Calyptrophora clinata","Cnidaria","Anthozoa"
"42276","Zebina vitrinella","Mollusca","Gastropoda"
"42277","Geodia pachydermata","Porifera","Demospongiae"
"42278","Micronereis piccola","Annelida","Polychaeta"
"42279","Bathycuma elongatum","Arthropoda","Malacostraca"
"42280","Ophiolebes bacata","Echinodermata","Ophiuroidea"
"42281","Lafoea symmetrica","Cnidaria","Hydrozoa"
"42282","Stenula peltata","Arthropoda","Malacostraca"
"42283","Laubieriopsis cabiochi","Annelida","Polychaeta"
"42284","Tucca impressus","Arthropoda","Copepoda"
"42285","Phymorhynchus moskalevi","Mollusca","Gastropoda"
"42286","Synonchiella","Nematoda","Chromadorea"
"42287","Spinocalanus polaris","Arthropoda","Copepoda"
"42288","Palmiskenea plana","Bryozoa","Gymnolaemata"
"42289","Ophioconis forbesi","Echinodermata","Ophiuroidea"
"42290","Regalecus","Chordata","Teleostei"
"42291","Hemiaclis obtusa","Mollusca","Gastropoda"
"42292","Chiasmodon harteli","Chordata","Teleostei"
"42293","Gerlachius","Nematoda","Chromadorea"
"42294","Turbicellepora canaliculata","Bryozoa","Gymnolaemata"
"42295","Vaughanella","Cnidaria","Anthozoa"
"42296","Stygiopontius rimivagus","Arthropoda","Copepoda"
"42297","Cylindrostoma fingalianum","Platyhelminthes",NA
"42298","Lensia hardy","Cnidaria","Hydrozoa"
"42299","Pinnotheres ostrea","Arthropoda","Malacostraca"
"42300","Epsilonema","Nematoda","Chromadorea"
"42301","Heterokrohnia heterodonta","Chaetognatha","Sagittoidea"
"42302","Salpa younti","Chordata","Thaliacea"
"42303","Bathycuma longirostre","Arthropoda","Malacostraca"
"42304","Paractis flava","Cnidaria","Anthozoa"
"42305","Plectodon","Mollusca","Bivalvia"
"42306","Polycera rycia","Mollusca","Gastropoda"
"42307","Messinella","Arthropoda","Ostracoda"
"42308","Tiaropsis multicirrata","Cnidaria","Hydrozoa"
"42309","Dendoricella rhopalum","Porifera","Demospongiae"
"42310","Buccinum hydrophanum","Mollusca","Gastropoda"
"42311","Munnopsoides eximius","Arthropoda","Malacostraca"
"42312","Iolanthe typhlops","Arthropoda","Malacostraca"
"42313","Georgus peterrumi","Arthropoda","Copepoda"
"42314","Capitellida","Annelida","Polychaeta"
"42315","Chaceon gordonae","Arthropoda","Malacostraca"
"42316","Myriotrochus rinkii","Echinodermata","Holothuroidea"
"42317","Onceroxenus birdi","Arthropoda","Tantulocarida"
"42318","Leiopathidae","Cnidaria","Anthozoa"
"42319","Deflexilodes tesselatus","Arthropoda","Malacostraca"
"42320","Eubranchus conicla","Mollusca","Gastropoda"
"42321","Camachoaglaja africana","Mollusca","Gastropoda"
"42322","Englandactis commensalis","Cnidaria","Anthozoa"
"42323","Chiroteuthidae","Mollusca","Cephalopoda"
"42324","Valettietta gracilis","Arthropoda","Malacostraca"
"42325","Rajella kukujevi","Chordata","Elasmobranchii"
"42326","Mesolamprops abyssalis","Arthropoda","Malacostraca"
"42327","Pimelodella macturki","Chordata","Teleostei"
"42328","Stauropathes punctata","Cnidaria","Anthozoa"
"42329","Actinocythereis vineyardensis","Arthropoda","Ostracoda"
"42330","Pseudaegina rhodina","Cnidaria","Hydrozoa"
"42331","Placogorgia intermedia","Cnidaria","Anthozoa"
"42332","Colossendeis arcuata","Arthropoda","Pycnogonida"
"42333","Tanacetipathes squamosa","Cnidaria","Anthozoa"
"42334","Eusthenelais hibernica","Annelida","Polychaeta"
"42335","Lernanthropus pomatomi","Arthropoda","Copepoda"
"42336","Abyssocythereis sulcatoperforata","Arthropoda","Ostracoda"
"42337","Typhlotanais tenuimanus","Arthropoda","Malacostraca"
"42338","Diogenes","Arthropoda","Malacostraca"
"42339","Pontostratiotes minor","Arthropoda","Copepoda"
"42340","Hoplaster spinosus","Echinodermata","Asteroidea"
"42341","Biemnidae","Porifera","Demospongiae"
"42342","Botrylloides diegensis","Chordata","Ascidiacea"
"42343","Anthothoe affinis","Cnidaria","Anthozoa"
"42344","Hazelina","Arthropoda","Ostracoda"
"42345","Leucon (Leucon) acutirostris","Arthropoda","Malacostraca"
"42346","Crellidae","Porifera","Demospongiae"
"42347","Axinella flustra","Porifera","Demospongiae"
"42348","Cuspidaria pellucida","Mollusca","Bivalvia"
"42349","Linophryne algibarbata","Chordata","Teleostei"
"42350","Ilyarachna antarctica","Arthropoda","Malacostraca"
"42351","Emberizidae","Chordata","Aves"
"42352","Nemertesia geniculata","Cnidaria","Hydrozoa"
"42353","Magelona berkeleyi","Annelida","Polychaeta"
"42354","Gloiopotes hygomianus","Arthropoda","Copepoda"
"42355","Eucythere circumcostata","Arthropoda","Ostracoda"
"42356","Lampriformes","Chordata","Teleostei"
"42357","Paracallisoma alberti","Arthropoda","Malacostraca"
"42358","Euaugaptilus bullifer","Arthropoda","Copepoda"
"42359","Stenopodidea","Arthropoda","Malacostraca"
"42360","Paraphyllina ransoni","Cnidaria","Scyphozoa"
"42361","Bosellia","Mollusca","Gastropoda"
"42362","Diaphana globosa","Mollusca","Gastropoda"
"42363","Gymnodorvillea floridana","Annelida","Polychaeta"
"42364","Triticella gracilis","Bryozoa","Gymnolaemata"
"42365","Steineria","Nematoda","Chromadorea"
"42366","Planoscalpellum limpidus","Arthropoda","Thecostraca"
"42367","Brachiella thynni","Arthropoda","Copepoda"
"42368","Erymnia muralifera","Brachiopoda","Rhynchonellata"
"42369","Monopylephorus evertus","Annelida","Clitellata"
"42370","Perkinsiana fonticula","Annelida","Polychaeta"
"42371","Botrynema brucei ellinorae","Cnidaria","Hydrozoa"
"42372","Segonzacia","Arthropoda","Malacostraca"
"42373","Gregariella semigranata","Mollusca","Bivalvia"
"42374","Acanthurus leucosternon","Chordata","Teleostei"
"42375","Parupeneus macronemus","Chordata","Teleostei"
"42376","Kyphometopa saldanhae","Arthropoda","Malacostraca"
"42377","Jasonisis","Cnidaria","Anthozoa"
"42378","Corymorpha floridana","Cnidaria","Hydrozoa"
"42379","Pontostratiotes vitielloi","Arthropoda","Copepoda"
"42380","Ophiotjalfa vivipara","Echinodermata","Ophiuroidea"
"42381","Dasmosmilia","Cnidaria","Anthozoa"
"42382","Leptopsammia britannica","Cnidaria","Anthozoa"
"42383","Iasis","Chordata","Thaliacea"
"42384","Acanthurus nigricauda","Chordata","Teleostei"
"42385","Balistoides conspicillum","Chordata","Teleostei"
"42386","Leptepsilonema","Nematoda","Chromadorea"
"42387","Scopalatum dubia","Arthropoda","Copepoda"
"42388","Smittoidea propinqua","Bryozoa","Gymnolaemata"
"42389","Stylaster erubescens groenlandicus","Cnidaria","Hydrozoa"
"42390","Macrostylis subinermis","Arthropoda","Malacostraca"
"42391","Nansenia longicauda","Chordata","Teleostei"
"42392","Leptognathiella clivicola","Arthropoda","Malacostraca"
"42393","Philinopsis","Mollusca","Gastropoda"
"42394","Anemonia melanaster","Cnidaria","Anthozoa"
"42395","Metis jousseaumei","Arthropoda","Copepoda"
"42396","Colanthura tenuis","Arthropoda","Malacostraca"
"42397","Paramunida","Arthropoda","Malacostraca"
"42398","Heterodrilus occidentalis","Annelida","Clitellata"
"42399","Garymunida schroederi","Arthropoda","Malacostraca"
"42400","Nypamodiolus simpsoni","Mollusca","Bivalvia"
"42401","Somateria fischeri","Chordata","Aves"
"42402","Parantipathes larix","Cnidaria","Anthozoa"
"42403","Munidopsis thieli","Arthropoda","Malacostraca"
"42404","Syllides convolutus","Annelida","Polychaeta"
"42405","Grimpoteuthis boylei","Mollusca","Cephalopoda"
"42406","Gomphosus caeruleus","Chordata","Teleostei"
"42407","Melichthys indicus","Chordata","Teleostei"
"42408","Microlaimus cochleatus","Nematoda","Chromadorea"
"42409","Drilonereis caulleryi","Annelida","Polychaeta"
"42410","Owenia artifex","Annelida","Polychaeta"
"42411","Tubulanus riceae","Nemertea","Palaeonemertea"
"42412","Plethotaenia","Echinodermata","Echinoidea"
"42413","Haploniscus astraphes","Arthropoda","Malacostraca"
"42414","Aulodrilus limnobius","Annelida","Clitellata"
"42415","Aphanostichopathes dissimilis","Cnidaria","Anthozoa"
"42416","Colossendeis cucurbita","Arthropoda","Pycnogonida"
"42417","Oenopota pyramidalis","Mollusca","Gastropoda"
"42418","Ringicula conformis","Mollusca","Gastropoda"
"42419","Upeneus subvittatus","Chordata","Teleostei"
"42420","Michthyops parvus","Arthropoda","Malacostraca"
