"NameBeforeCor","acceptedName_wormsV1","genus_wormsV1","class_wormsV1","phylum_wormsV1","Timestamp","Article.ID.number","PremierNom","Article_authors","Article_year","Article_title","Article_journal","Article_vol","Article_start.Page","Article_end.Page","OLD_Nb_CScomplex_inArticle","OLD_nb_RemainingArticles","OLD_nb_RemovedArticles","Group_survey","MainDataType","GeneticMarker","Nb_CS","Morpho_diff","relativeDistribution","Eco_diff","Repro_diff","RIOK","Nig","Nsg","Nim","Nsm","Region","Comments","Larva","Habitat","adultDispersal","SpeciesName","acceptedName_wormsOLD","genus_wormsOLD","class_wormsOLD","phylum_wormsOLD","KeepFATE","acceptedName_worms","gs","yearb","genus_worms","class_worms","phylum_worms","Nb_CScomplex_inArticle","nb_RemainingArticles","nb_RemovedArticles","nb_art","nb_Articles_per_sp","orig_Nig","orig_Nsg","orig_Nim","orig_Nsm","Npol","Ntemp","Trop","Stemp","Spol","nb_zones","range_long_r100","range_lat_r100","CHull_r100","NbSitesUsed_r100","SimplifiedName","ncbi","mito","dna","Geo_diff","larv.pktro","larv.leci","larv.dd","larv.pel","larva","Hpelagic","Hcoastal","Hcoralreef","Hdeepsea","Hintertidal","Hseagrass","Hestuarine","Hcave","adultbenthic","adultpelagic","HabAdu","Demersal","HKKv2","HKKv3","Hsubstrate","HDifAccess","Dispers","DispAdult","noNeedTaxonSearch"
"Synalpheus antillensis","Synalpheus antillensis","Synalpheus","Malacostraca","Arthropoda","6/20/2023 14:47:10",45,"Synalpheus","Anker, A; Hultgren, KM; De Grave, S",2017,"Synalpheus pinkfloydi sp nov., a new pistol shrimp from the tropical eastern Pacific (Decapoda: Alpheidae)","ZOOTAXA",4254,"111","119",NA,NA,0,"Arthropoda","Genetic, Morphological","mtDNA",NA,NA,"Allopatric",NA,NA,NA,NA,NA,NA,NA,NA,"transisthmian speciation (across Panama isthmus)","Unknown","Coastal, Coral reef",NA,"Synalpheus antillensis",NA,NA,NA,NA,"other","Synalpheus antillensis",164,1909,"Synalpheus","Malacostraca","Arthropoda",1,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Synalpheus antillensis","TRUE","TRUE","nuc&mito","Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Coastal, Coral reef,NA",FALSE,"10","10",NA,"Normal",NA,NA,NA
"Synalpheus rathbunae","Synalpheus rathbunae","Synalpheus","Malacostraca","Arthropoda",NA,NA,"Synalpheus","Duffy, JE",1996,"Species boundaries, specialization, and the radiation of sponge-dwelling alpheid shrimp","BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",58,"307","324",1,1,0,"Arthropoda","Genetic, Morphological, Ecological","Allozymes",3,"Statistic","Sympatric","Yes",NA,TRUE,"270","5","125","5","Caribbean",NA,"Unknown","Coral reef","Demersal or benthic","Synalpheus rathbunae","Synalpheus rathbunae","Synalpheus","Malacostraca","Arthropoda","other","Synalpheus rathbunae",164,1909,"Synalpheus","Malacostraca","Arthropoda",1,1,0,1,1,"270","5","125","5",FALSE,FALSE,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,"Synalpheus rathbunae","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef,Demersal or benthic",TRUE,"10","10",NA,"Normal",NA,"Demersal or benthic",NA
"Taxella eximia","Taxella eximia","Taxella","Hydrozoa","Cnidaria","7/14/2023 11:14:22",61,"Taxella","Moura, CJ; Lessios, H; Cortes, J; Nizinski, MS; Reed, J; Santos, RS; Collins, AG",2018,"Hundreds of genetic barcodes of the species-rich hydroid superfamily Plumularioidea (Cnidaria, Medusozoa) provide a guide toward more reliable taxonomy","SCIENTIFIC REPORTS",8,NA,NA,NA,NA,0,"Cnidaria","Genetic","mtDNA",2,NA,"unclear",NA,NA,NA,"43",NA,NA,NA,"global","There's more details about sites and allopatry in the supp info but this paper has 76 CS and i'm not going to extract all the info right now - I don't think we need it for this first paper","Lecithotrophic","Coastal","Demersal or benthic","Taxella eximia",NA,NA,NA,NA,"other","Taxella eximia",5,1874,"Taxella","Hydrozoa","Cnidaria",29,1,0,1,1,"43","unclear",NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,"Taxella eximia","TRUE","TRUE","nuc&mito","",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal,Demersal or benthic",TRUE,"25","25",NA,"Normal",NA,"Demersal or benthic",NA
"Tectus pyramis","Tectus pyramis","Tectus","Gastropoda","Mollusca",NA,NA,"Tectus","BORSA, P; BENZIE, JAH",1993,"GENETIC-RELATIONSHIPS AMONG THE TOPSHELLS TROCHUS AND TECTUS (PROSOBRANCHIA, TROCHIDAE) FROM THE GREAT-BARRIER-REEF","JOURNAL OF MOLLUSCAN STUDIES",59,"275","284",2,1,0,"Mollusca","Genetic, Morphological","Allozymes",2,"Statistic","Sympatric",NA,NA,TRUE,NA,NA,NA,NA,"Australia",NA,"Unknown","Coral reef","Demersal or benthic","Tectus pyramis","Tectus pyramis","Tectus",NA,NA,"other","Tectus pyramis",11,1778,"Tectus","Gastropoda","Mollusca",2,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,3,132.5036667,57.53333333,40387772.36,100,"Tectus pyramis","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef,Demersal or benthic",TRUE,"10","10",NA,"Normal",NA,"Demersal or benthic",NA
"Terebellides stroemi","Terebellides stroemii","Terebellides","Polychaeta","Annelida",NA,NA,"Terebellides","Carr, Christina M.; Hardy, Sarah M.; Brown, Tanya M.; Macdonald, Tara A.; Hebert, Paul D. N.",2011,"A Tri-Oceanic Perspective: DNA Barcoding Reveals Geographic Structure and Cryptic Diversity in Canadian Polychaetes","PLOS ONE",6,NA,NA,33,1,0,"annelida","Genetic","mtDNA",4,NA,"Allopatric, Sympatric",NA,NA,NA,NA,NA,NA,NA,"Atlantic, Arctic",NA,"Lecithotrophic","Coastal","Demersal or benthic","Terebellides stroemi","Terebellides stroemii","Terebellides","Polychaeta","Annelida","other","Terebellides stroemii",85,1835,"Terebellides","Polychaeta","Annelida",33,1,0,1,1,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,4,270.9816742,103.480534,151739682.2,100,"Terebellides stroemii","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal,Demersal or benthic",TRUE,"25","25",NA,"Normal",NA,"Demersal or benthic",NA
"Tethya burtoni","Tethya burtoni","Tethya","Demospongiae","Porifera","06/06/2023 22:11",166,"Tethya","Shaffer, MR; Davy, SK; Bell, JJ",2019,"Hidden diversity in the genus Tethya: comparing molecular and morphological techniques for species identification","HEREDITY",122,"354","369",NA,NA,0,"Porifera","Genetic, Morphological","mtDNA, microsatellites, ITS",2,"No differentiation","Sympatric",NA,NA,TRUE,"51","4","11","4","New Zealand",NA,"Lecithotrophic","Coastal","Demersal or benthic, Coastal","Tethya burtoni",NA,NA,NA,NA,"other","Tethya burtoni",94,2004,"Tethya","Demospongiae","Porifera",1,1,0,1,1,"51","4","11","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tethya burtoni","TRUE","TRUE","nuc&mito","Sympatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal,Demersal or benthic, Coastal",TRUE,"25","25",NA,"Normal",NA,"Demersal or benthic",NA
"Tetraclita squamosa","Tetraclita squamosa","Tetraclita","Thecostraca","Arthropoda",NA,NA,"Tetraclita","Chan, Benny Kwok-Kan; Tsang, Ling-Ming; Chu, Ka-Hou",2007,"Cryptic diversity of the Tetraclita squamosa complex (Crustacea : Cirripedia) in Asia: Description of a new species from Singapore","ZOOLOGICAL STUDIES",46,"46","56",1,1,0,"Arthropoda","Genetic, Morphological","mtDNA, ITS",3,"Statistic","Allopatric",NA,NA,TRUE,NA,"5","76","4","Pacific","Genetic data comes from other studies. There are 11 individuals from Singapore sequenced here but for the other numbers of individuals sequenced, need to see other papers.","Planktotroph, Pelagic","Rocky shore, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Tetraclita squamosa","Tetraclita squamosa","Tetraclita","Thecostraca","Arthropoda","other","Tetraclita squamosa",17,1789,"Tetraclita","Hexanauplia","Arthropoda",1,1,0,1,1,NA,"5","76","4",FALSE,TRUE,TRUE,TRUE,FALSE,3,276.4015329,68.37011835,102792095,100,"Tetraclita squamosa","TRUE","TRUE","nuc&mito","Allopatric",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,"5","5","Rocky","Easy","Moderate to high","Demersal or benthic",NA
"Tetrastemma melanocephalum","Tetrastemma melanocephalum","Tetrastemma","Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",5,"No differentiation","Allopatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma melanocephalum","Tetrastemma melanocephalum","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma melanocephalum",108,1837,"Tetrastemma","Hoplonemertea","Nemertea",12,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Tetrastemma melanocephalum","TRUE","TRUE","nuc&mito","Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,"25","25","Sediment","Normal",NA,"Demersal or benthic",NA
"Tetrastemma peltatum",NA,NA,"Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",3,"No differentiation","Sympatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma peltatum","Tetrastemma peltatum","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma peltatum",NA,NA,NA,NA,NA,12,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,"Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,"25","25","Sediment","Normal",NA,"Demersal or benthic",NA
"Tetrastemma roseocephalum/ pimaculatum","Tetrastemma roseocephalum","Tetrastemma","Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",3,"No differentiation","Allopatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma roseocephalum/ pimaculatum","Tetrastemma roseocephalum","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma roseocephalum",108,1947,"Tetrastemma","Hoplonemertea","Nemertea",12,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tetrastemma roseocephalum","TRUE","TRUE","mito","Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,"25","25","Sediment","Normal",NA,"Demersal or benthic",NA
"Tetrastemma vermiculus","Tetrastemma vermiculus","Tetrastemma","Hoplonemertea","Nemertea",NA,NA,"Tetrastemma","Leasi, Francesca; Norenburg, Jon L.",2014,"The Necessity of DNA Taxonomy to Reveal Cryptic Diversity and Spatial Distribution of Meiofauna, with a Focus on Nemertea","PLOS ONE",9,NA,NA,12,1,0,"Nemertea","Genetic, Morphological","mtDNA",3,"No differentiation","Allopatric, Sympatric",NA,NA,NA,NA,NA,NA,NA,"Caribbean",NA,"Unknown","Soft sediment, Coastal","Demersal or benthic, Coastal","Tetrastemma vermiculus","Tetrastemma vermiculus","Tetrastemma","Hoplonemertea","Nemertea","other","Tetrastemma vermiculus",108,1846,"Tetrastemma","Hoplonemertea","Nemertea",12,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,NA,"Tetrastemma vermiculus","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,"25","25","Sediment","Normal",NA,"Demersal or benthic",NA
"Themiste pyroides","Themiste (Themiste) pyroides","Themiste","Sipunculidea","Sipuncula",NA,NA,"Themiste","Schulze, Anja; Maiorova, Anastassya; Timm, Laura E.; Rice, Mary E.",2012,"Sipunculan Larvae and \Cosmopolitan\"" Species""","INTEGRATIVE AND COMPARATIVE BIOLOGY",52,"497","510",3,1,0,"Sipuncula","Genetic, Morphological","mtDNA",2,"No differentiation","Allopatric",NA,NA,NA,NA,NA,NA,NA,"Pacific",NA,"Planktotroph","Soft sediment, Coastal","Demersal or benthic, Coastal","Themiste pyroides","Themiste (Themiste) pyroides","Themiste","Sipunculidea","Sipuncula","other","Themiste (Themiste) pyroides",11,1919,"Themiste","Sipunculidea","Sipuncula",3,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,NA,"Themiste pyroides","TRUE","TRUE","nuc&mito","Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,"25","25","Sediment","Normal",NA,"Demersal or benthic",NA
"Themisto gaudichaudii","Themisto gaudichaudii","Themisto","Malacostraca","Arthropoda",NA,NA,"Themisto","SCHNEPPENHEIM, R; WEIGMANNHAASS, R",1986,"MORPHOLOGICAL AND ELECTROPHORETIC STUDIES OF THE GENUS THEMISTO (AMPHIPODA, HYPERIIDEA) FROM THE SOUTH AND NORTH-ATLANTIC","Polar Biology",6,"221","225",1,1,0,"Arthropoda","Genetic, Morphological","Allozymes",2,"Statistic","Allopatric",NA,NA,TRUE,"1000",NA,NA,NA,"Arctic, Antarctic",NA,"Direct development","Coastal, Pelagic","unknown","Themisto gaudichaudii","Themisto gaudichaudii","Themisto","Malacostraca","Arthropoda","other","Themisto gaudichaudii",7,1825,"Themisto","Malacostraca","Arthropoda",1,1,0,1,1,"1000",NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,5,262.2568,149.3186333,340907679.3,100,"Themisto gaudichaudii","TRUE","TRUE","nuc&mito","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Coastal, Pelagic,unknown",FALSE,"1000","1000",NA,"Normal","Very low or null",NA,NA
"Thuiaria articulata","Thuiaria articulata","Thuiaria","Hydrozoa","Cnidaria",NA,NA,"Thuiaria","Moura, Carlos J.; Cunha, Marina R.; Porteiro, Filipe M.; Rogers, Alex D.",2011,"The use of the DNA barcode gene 16S mRNA for the clarification of taxonomic problems within the family Sertulariidae (Cnidaria, Hydrozoa)","ZOOLOGICA SCRIPTA",40,"520","537",7,1,0,"Cnidaria","Genetic","mtDNA",2,NA,"Allopatric",NA,NA,NA,"3","2",NA,NA,"Atlantic","this is part of a general study thus not many sequences, difficult toassess allopatry, etc.","Unknown","Rocky shore, Deep sea, Coastal, fouling communities","Demersal or benthic","Thuiaria articulata","Thuiaria articulata","Thuiaria","Hydrozoa","Cnidaria","other","Thuiaria articulata",50,1766,"Thuiaria","Hydrozoa","Cnidaria",7,1,0,1,1,"3","2",NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,4,207.2736031,111.3209483,163912632.1,100,"Thuiaria articulata","TRUE","TRUE","mito","Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Deep sea, Coastal, fouling communities,Demersal or benthic",TRUE,"100","100","Rocky","Difficult",NA,"Demersal or benthic",NA
"Thyasira gould",NA,NA,"Bivalvia","Mollusca",NA,NA,"Thyasira","Batstone, Rebecca T.; Laurich, Jason R.; Salvo, Flora; Dufour, Suzanne C.",2014,"Divergent Chemosymbiosis-Related Characters in Thyasira cf. gouldi (Bivalvia: Thyasiridae)","PLOS ONE",9,NA,NA,1,1,0,"Mollusca","Genetic, Morphological, Ecological","mtDNA, other nuclear",3,"Statistic","Sympatric","Yes",NA,TRUE,"104","3","37","3","Northwestern Atlantic",NA,"Brooding","Soft sediment","Demersal or benthic","Thyasira gouldi","Thyasira gouldi","Thyasira","Bivalvia","Mollusca","other","Thyasira gouldii",45,1845,"Thyasira","Bivalvia","Mollusca",1,1,0,1,1,"104","3","37","3",TRUE,TRUE,FALSE,FALSE,FALSE,2,294.6446667,44.81667,50559372.98,100,"Thyasira gouldii","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment,Demersal or benthic",TRUE,"25","","Sediment","Normal","Very low or null","Demersal or benthic",NA
"Thyonell gemmata","Thyonella gemmata","Thyonella","Holothuroidea","Echinodermata",NA,NA,"Thyonella","Manwell, C; Baker, CNA",1963,"A sibling species of sea cucumber discovered by starch gel electrophoresis","Comparative Biochemistry and Physiology",10,"39","42",1,1,0,"Echinodermata","Genetic, Morphological, Ecological","Allozymes",2,NA,"Sympatric",NA,"only abstract seen",TRUE,NA,NA,NA,NA,"only abstract seen","I requested paper on Researchgate, but so far only abstract seen","Unknown","Soft sediment","Demersal or benthic","Thyonella gemmata","Thyonella gemmata","Thyonella","Holothuroidea","Echinodermata","other","Thyonella gemmata",4,1851,"Thyonella","Holothuroidea","Echinodermata",1,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Thyonella gemmata","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment,Demersal or benthic",TRUE,"25","","Sediment","Normal",NA,"Demersal or benthic",NA
"Thyroscyphus bedoti","Thyroscyphus bedoti","Thyroscyphus","Hydrozoa","Cnidaria","6/19/2023 9:58:30",305,"Thyroscyphus","Boissin, E; Hoareau, TB; Postaire, B; Gravier-Bonnet, N; Bourmaud, CAF",2018,"Cryptic diversity, low connectivity and suspected human-mediated dispersal among 17 widespread Indo-Pacific hydroid species of the south-western Indian Ocean","JOURNAL OF BIOGEOGRAPHY",45,"2104","2117",NA,NA,0,"Cnidaria","Genetic","mtDNA, other nuclear",2,NA,"Allopatric, Sympatric",NA,NA,TRUE,"24","7",NA,NA,"Indian ocean",NA,"Brooding","Coral reef","Sessile","Thyroscyphus bedoti",NA,NA,NA,NA,"other","Thyroscyphus bedoti",9,1929,"Thyroscyphus","Hydrozoa","Cnidaria",7,1,0,1,1,"24","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thyroscyphus bedoti","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Coral reef,Sessile",FALSE,"10","10",NA,"Normal","Very low or null",NA,NA
"Thyroscyphus fruticosus","Thyroscyphus fruticosus","Thyroscyphus","Hydrozoa","Cnidaria","6/19/2023 9:58:25",305,"Thyroscyphus","Boissin, E; Hoareau, TB; Postaire, B; Gravier-Bonnet, N; Bourmaud, CAF",2018,"Cryptic diversity, low connectivity and suspected human-mediated dispersal among 17 widespread Indo-Pacific hydroid species of the south-western Indian Ocean","JOURNAL OF BIOGEOGRAPHY",45,"2104","2117",NA,NA,0,"Cnidaria","Genetic","mtDNA, other nuclear",2,NA,"Allopatric, Sympatric",NA,NA,TRUE,"48","10",NA,NA,"Indian ocean",NA,"Brooding","Coral reef","Sessile","Thyroscyphus fruticosus",NA,NA,NA,NA,"other","Thyroscyphus fruticosus",9,1797,"Thyroscyphus","Hydrozoa","Cnidaria",7,1,0,1,1,"48","10",NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,2,NA,NA,NA,NA,"Thyroscyphus fruticosus","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Coral reef,Sessile",FALSE,"10","10",NA,"Normal","Very low or null",NA,NA
"Thysanocardia nigra","Thysanocardia nigra","Thysanocardia","Sipunculidea","Sipuncula",NA,NA,"Thysanocardia","Schulze, Anja; Maiorova, Anastassya; Timm, Laura E.; Rice, Mary E.",2012,"Sipunculan Larvae and \Cosmopolitan\"" Species""","INTEGRATIVE AND COMPARATIVE BIOLOGY",52,"497","510",3,1,0,"Sipuncula","Genetic, Morphological","mtDNA",3,"No differentiation","Allopatric, Sympatric",NA,NA,NA,NA,NA,NA,NA,"Pacific",NA,"Planktotroph","Soft sediment, Coastal","Demersal or benthic, Coastal","Thysanocardia nigra","Thysanocardia nigra","Thysanocardia","Sipunculidea","Sipuncula","other","Thysanocardia nigra",3,1904,"Thysanocardia","Sipunculidea","Sipuncula",3,1,0,1,1,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,NA,"Thysanocardia nigra","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal,Demersal or benthic, Coastal",TRUE,"25","25","Sediment","Normal",NA,"Demersal or benthic",NA
"Tigriopus angulatus","Tigriopus angulatus","Tigriopus","Copepoda","Arthropoda",NA,NA,"Tigriopus","Davenport, J; Barnett, PRO; McAllen, RJ",1997,"Environmental tolerances of three species of the harpacticoid copepod genus Tigriopus","JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM",77,"3","16",1,1,0,"Arthropoda","Morphological, Ecological","not necessary in this case",2,"Statistic","Allopatric","No",NA,TRUE,NA,NA,NA,"6","Southern ocean","The paper studies 3 nominal species, but i'm reporting differences within T. angulatus. There's not ecological data for other southern ocean pops, so the difference is based on morphology only.","Direct development, Coastal","Rocky shore, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Tigriopus angulatus","Tigriopus angulatus","Tigriopus","Copepoda","Arthropoda","other","Tigriopus angulatus",14,1933,"Tigriopus","Hexanauplia","Arthropoda",1,1,0,1,1,NA,NA,NA,"6",FALSE,FALSE,FALSE,TRUE,FALSE,1,NA,NA,NA,NA,"Tigriopus angulatus","FALSE","FALSE","No seq","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,"5","5","Rocky","Easy","Very low or null","Demersal or benthic",NA
"Tigriopus californicus","Tigriopus californicus","Tigriopus","Copepoda","Arthropoda",NA,NA,"Tigriopus","GANZ, HH; BURTON, RS",1995,"GENETIC DIFFERENTIATION AND REPRODUCTIVE INCOMPATIBILITY AMONG BAJA-CALIFORNIA POPULATIONS OF THE COPEPOD TIGRIOPUS-CALIFORNICUS","MARINE BIOLOGY",123,"821","827",1,1,0,"Arthropoda","Genetic, Reproductive","Allozymes",2,NA,"Allopatric",NA,NA,NA,"1000","5",NA,NA,"Pacific",NA,"Direct development, Coastal, Brooding","Rocky shore, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Tigriopus californicus","Tigriopus californicus","Tigriopus","Copepoda","Arthropoda","other","Tigriopus californicus",14,1912,"Tigriopus","Hexanauplia","Arthropoda",1,1,0,1,1,"1000","5",NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,2,NA,NA,NA,NA,"Tigriopus californicus","TRUE","TRUE","nuc&mito","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,"5","5","Rocky","Easy","Very low or null","Demersal or benthic",NA
"Tigriopus japonicus","Tigriopus japonicus","Tigriopus","Copepoda","Arthropoda","07/10/2023 22:33",253,"Tigriopus","Karanovic, T; Lee, S; Lee, W",2018,"Instant taxonomy: choosing adequate characters for species delimitation and description through congruence between molecular data and quantitative shape analysis","INVERTEBRATE SYSTEMATICS",32,"551","580",NA,NA,0,"Arthropoda","Genetic, Morphological","mtDNA",3,NA,"Allopatric","No",NA,NA,"42","14","70","3","pacific",NA,"Planktotroph","Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Tigriopus japonicus",NA,NA,NA,NA,"other","Tigriopus japonicus",14,1938,"Tigriopus","Hexanauplia","Arthropoda",1,1,0,1,1,"42","14","70","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tigriopus japonicus","TRUE","TRUE","nuc&mito","Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,"5","5",NA,"Easy",NA,"Demersal or benthic",NA
