Species	Phylum	IsInSurvey	year
DimiNovula_aurantiomacula	Mollusca	No	NA
Anacithara_tumida	Mollusca	No	NA
Eucithara_celebensis	Mollusca	No	NA
GraNotoma_krausei	Mollusca	No	NA
Heterocithara_concinna	Mollusca	No	NA
Mitromorpha_alphonsiana	Mollusca	No	NA
Paramontana_fusca	Mollusca	No	NA
Acanthonyx_euryseroche	Arthropoda	No	1986
Pseudoliomera_violacea	Arthropoda	No	NA
Neophrissospongia_tubulata	Porifera	No	NA
Octopus_insularis	Mollusca	Yes	2008
Vir_smiti	Arthropoda	No	2007
Hippoporina_elegans	Bryozoa	No	NA
Fenestrulina_incusa	Bryozoa	No	1990
Flabellopora_irregularis	Bryozoa	No	1929
Olavius_caudatus	Annelida	No	NA
Symsagittifera_psammophila	Xenacoelomorpha	No	NA
Neilonella_hampsoni	Mollusca	No	1996
Anamixis_hanseni	Arthropoda	No	1897
Ancylomenes_sarasvati	Arthropoda	No	NA
Alpheus_panamensis	Arthropoda	No	1878
Alpheus_quasirapacida	Arthropoda	No	1988
Nikoides_longicarpus	Arthropoda	No	1986
Calantica_trispiNosa	Arthropoda	No	NA
Birubius_thalmus	Arthropoda	No	1978
Scina_setigera	Arthropoda	No	1926
SteNothoe_adhaerens	Arthropoda	No	NA
Neohela_maxima	Arthropoda	No	NA
Scolelepis_laonicola	Annelida	No	NA
Trituba_dexia	Mollusca	No	NA
Philine_scalpta	Mollusca	No	NA
Palythoa_hypopelia	Cnidaria	No	NA
Neadmete_circumcincta	Mollusca	No	NA
Schwartziella_effusa	Mollusca	No	NA
Sphaerodoropsis_rosehipiformis	Annelida	No	2009
Nerita_adenensis	Mollusca	No	1978
Lobosocytheropteron_antarcticum	Arthropoda	No	NA
Cythereis_(Procythereis)_polita	Arthropoda	No	NA
Trevathana_orientalis	Arthropoda	No	NA
Rhaphidhistia_guajiraensis	Porifera	No	2014
Aulospongus_aurantiacus	Porifera	No	2013
Fulgoraria_formosana	Mollusca	No	NA
Timea_diplasterina	Porifera	No	2014
Parakanthophoreus_albus	Arthropoda	No	NA
Acarnus_michoacanensis	Porifera	No	2013
Zeuxokoma_setosa	Arthropoda	No	NA
Didiscus_gladius	Porifera	No	2016
Bolocera_Norvegica	Cnidaria	No	NA
Parasmittina_collifera	Bryozoa	No	NA
Cerodrillia_minima	Mollusca	No	2016
Namalycastis_rhodochorde	Annelida	No	2007
Cochlis_vittata	Mollusca	No	NA
Amphicorina_busseltonensis	Annelida	No	NA
Pseudonebularia_sariNoae	Mollusca	No	NA
Sarcotragus_levis	Porifera	No	2017
Plakina_finispinata	Porifera	No	2018
Carlsbergia_ridgenensis	Porifera	No	NA
Paratimea_aurantiaca	Porifera	No	2019
Falsuszafrona_dicomata	Mollusca	No	NA
Dactylia_carteri	Porifera	No	2020
Leiocanthus_ecphantor	KiNorhyncha	No	NA
RhiNobatos_jimbaranensis	Chordata	No	2006
Xanthocalanus_profundus	Arthropoda	No	NA
Hemicyclopora_multispinata	Bryozoa	No	NA
ChaetoNotus_partheNopeius	Gastrotricha	No	1954
Cerviniopsis_longicaudata	Arthropoda	No	NA
Aepopsis_robinii	Arthropoda	No	NA
Dendrotion_elegans	Arthropoda	No	1983
Cymodoce_spiNosa	Arthropoda	No	1816
SyNonema_triadeNophorum	Nematoda	No	1954
Quadricoma_loricata	Nematoda	No	NA
CosciNoderma_confragosum	Porifera	No	1884
Hymedesmia_(Hymedesmia)_inflata	Porifera	No	NA
Iotroata_oxeata	Porifera	No	NA
Erylus_corsicus	Porifera	No	1983
Thymosiopsis_cuticulatus	Porifera	No	1998
Synchaeta_cecilia	Rotifera	No	NA
Sparidicola_lithognathi	Arthropoda	No	NA
Alvania_sleursi	Mollusca	No	NA
Achoerus_pachycaudatus	Xenacoelomorpha	No	NA
Proschizorhynchus_arenarius	Platyhelminthes	No	NA
Lineus_albocinctus	Nemertea	No	1900
Alaskaplana_velox	Platyhelminthes	No	1990
RhiNolasius_sartus	Platyhelminthes	No	1951
Viscosia_cryptodentata	Nematoda	No	1959
Bolbolaimus_crassiceps	Nematoda	No	NA
AplysiNopsis_lobosa	Porifera	No	1932
Cerbaris_topsenti	Porifera	No	NA
Axinyssa_aurantiaca	Porifera	No	NA
Halichondria_(Halichondria)_tenebrica	Porifera	No	NA
Haliclona_hornelli	Porifera	No	NA
EchiNochalina_(EchiNochalina)_melana	Porifera	No	NA
Holoxea_violacea	Porifera	No	1973
Scleritoderma_cyaneum	Porifera	No	1988
Hyalonema_(Cyliconema)_coniforme	Porifera	No	NA
Hyalonema_(Cyliconemaoida)_solutum	Porifera	No	NA
Oswaldella_elongata	Cnidaria	No	NA
Rhabderemia_besnardi	Porifera	No	2005
Acantholaimus_akvavitus	Nematoda	No	1979
Pachycheles_garciaensis	Arthropoda	No	NA
Diploprion_drachi	Chordata	No	NA
Aristaeomorpha_woodmasoni	Arthropoda	No	1925
SiphoNolaimus_smetti	Nematoda	No	2000
Odontophora_variabilis	Nematoda	No	1967
Comesoma_solum	Nematoda	No	1984
Coelosphaera_(Coelosphaera)_antarctica	Porifera	No	NA
PycNogonum_calculum	Arthropoda	No	1995
PycNogonum_sivertseni	Arthropoda	No	NA
PalleNopsis_lattina	Arthropoda	No	NA
Nymphon_forceps	Arthropoda	No	NA
Nymphon_forticulum	Arthropoda	No	1995
Ammothella_exornata	Arthropoda	No	NA
PilumNopeus_africanus	Arthropoda	No	NA
Calozodion_singularis	Arthropoda	No	2002
Aplidiopsis_discoveryi	Chordata	No	1960
Didemnum_linatum	Chordata	No	2001
Polysyncraton_polysystema	Chordata	No	2005
Bathypera_hastaefera	Chordata	No	1962
IschNomesus_decemspiNosus	Arthropoda	No	1962
Janirella_magnifrons	Arthropoda	No	1962
Antarcturus_multispinis	Arthropoda	No	NA
Gigantione_pratti	Arthropoda	No	1967
Leucothea_pulchra	CteNophora	No	NA
AidaNosagitta_septata	Chaetognatha	No	NA
Careproctus_cyclocephalus	Chordata	No	NA
Coloconger_canina	Chordata	No	NA
Wheelerigobius_maltzani	Chordata	No	NA
Actinia_rosea	Cnidaria	No	NA
Paraedwardsia_cretata	Cnidaria	No	NA
Phymanthus_rhizophorae	Cnidaria	No	NA
Aglaophenia_holubi	Cnidaria	No	1934
Nicella_dichotoma	Cnidaria	No	NA
Placogorgia_alternata	Cnidaria	No	NA
Plumarella_rigida	Cnidaria	No	NA
Sarcophyton_stellatum	Cnidaria	No	NA
Trophodiscus_uber	EchiNodermata	No	1927
Freyella_indica	EchiNodermata	No	1909
Diarthrodes_parvulus	Arthropoda	No	1977
Pirusaccus_socialis	Arthropoda	No	1985
Haplosyllis_agelas	Annelida	No	1982
NatopolyNoe_kensmithi	Annelida	No	1985
Scolelepis_(Scolelepis)_westoni	Annelida	No	NA
Terebellides_totae	Annelida	No	1999
Panthalis_mutilata	Annelida	No	NA
Leocrates_giardi	Annelida	No	1900
Sepiadarium_gracilis	Mollusca	No	1962
Cymbasoma_quintanarooense	Arthropoda	No	1994
Eoschizopera_reducta	Arthropoda	No	1976
Helmutkunzia_variabilis	Arthropoda	No	1976
Kroyeria_caseyi	Arthropoda	No	1986
Pseudodiaptomus_gracilis	Arthropoda	No	1894
Pseudodiaptomus_masoni	Arthropoda	No	1932
Xarifia_temnura	Arthropoda	No	1968
Phyllopodopsyllus_yucatanensis	Arthropoda	No	1995
Paguristes_balaNophilus	Arthropoda	No	NA
Henricia_longispina	EchiNodermata	No	1910
Protula_setosa	Annelida	No	NA
Spiraserpula_iugoconvexa	Annelida	No	1994
Haliclona_(Reniera)_portroyalensis	Porifera	No	NA
Sphaerosyllis_annulata	Annelida	No	2004
Cardiomya_singaporensis	Mollusca	No	1843
Halcampogeton_papillosus	Cnidaria	No	NA
Eudendrium_fruticosum	Cnidaria	No	NA
Synasterope_williamsae	Arthropoda	No	1986
Anchistrocheles_mcquadei	Arthropoda	No	1976
Quadracythere_lankfordi	Arthropoda	No	1975
Petrolisthes_platymerus	Arthropoda	No	1960
Bela_zenetouae	Mollusca	No	NA
Austrolibinia_pincerna	Arthropoda	No	1992
CoeNophthalmus_tridentatus	Arthropoda	No	1873
Bruciana_pediger	Arthropoda	No	NA
Cytheropteron_coccoides	Arthropoda	No	1890
Loxoconcha_japonica	Arthropoda	No	1968
Dendrobeania_curvirostrata	Bryozoa	No	NA
Electra_inarmata	Bryozoa	No	NA
Parasmittina_vacuramosa	Bryozoa	No	NA
Biffarius_delicatulus	Arthropoda	No	1992
Medicorophium_longisetosum	Arthropoda	No	2010
Aulacofusus_hiraNoi	Mollusca	No	NA
Abra_philippinensis	Mollusca	No	NA
Phrissocystis_aculeata	EchiNodermata	No	1891
Epitonium_pyramidale	Mollusca	No	NA
Anatoma_tenuis	Mollusca	No	NA
Calliostoma_tittarium	Mollusca	No	1927
Margarites_kophameli	Mollusca	No	NA
Photinula_roseolineata	Mollusca	No	NA
Bela_taprurensis	Mollusca	No	NA
Eulima_panamensis	Mollusca	No	NA
Seila_assimilata	Mollusca	No	NA
Diodora_alta	Mollusca	No	NA
Desmodora_alberti	Nematoda	No	1998
Vexillum_balteolatum	Mollusca	No	NA
Quadracythere_gazdzickii	Arthropoda	No	NA
Metalaeospira_pixelli	Annelida	No	NA
Draculamya_pumila	Mollusca	No	NA
Hexadella_topsenti	Porifera	No	2012
Branchiosyllis_tagalog	Annelida	No	2012
Acteocina_decorata	Mollusca	No	NA
Galeomma_granulifera	Mollusca	No	NA
Leucothoe_akaoni	Arthropoda	No	2012
Nassarius_hepaticus	Mollusca	No	NA
Gigantopelta_chessoia	Mollusca	No	2015
Xanthias_joanneae	Arthropoda	No	2013
Scabricola_guttata	Mollusca	No	NA
Discorhabdella_ruetzleri	Porifera	No	2018
Paratimea_dentata	Porifera	No	2019
Paratimea_lalori	Porifera	No	2019
Euphyllia_gracilis	Cnidaria	No	NA
Aplousina_laevigata	Bryozoa	No	NA
Haliclona_takaharui	Porifera	No	2020
Acasta_squamosa	Arthropoda	No	NA
Pachyseris_involuta	Cnidaria	No	1878
Myripristis_gildi	Chordata	No	NA
Scartella_poiti	Chordata	No	2004
Ecsenius_randalli	Chordata	No	1991
Parkraemeria_saltator	Chordata	No	2013
Smithsoninema_inaequale	Nematoda	No	1999
Onchiolistia_tubifera	Nematoda	No	NA
Alcomaja_confragosa	Arthropoda	No	NA
Baicalellia_daftpunka	Platyhelminthes	No	2018
Plakinastrella_pseudolopha	Porifera	No	2018
Halichondria_(Halichondria)_elenae	Porifera	No	NA
Farrea_ritchieae	Porifera	No	2019
Thenea_wilsoni	Porifera	No	2020
Photis_longicarpus	Arthropoda	No	2019
Cladorhiza_nicoleae	Porifera	No	2016
Rectacirsa_peltei	Mollusca	No	NA
Hydrobia_subcoNoidalis	Mollusca	No	NA
Vexillum_intermedium	Mollusca	No	NA
Princaxelia_jamiesoni	Arthropoda	No	2010
Leitoscoloplos_chilensis	Annelida	No	NA
Apolemia_laNosa	Cnidaria	No	2013
Acanthosquilla_melissae	Arthropoda	No	2008
Liotina_crassibasis	Mollusca	No	1880
Branchiosyllis_australis	Annelida	No	NA
Actinecta_ultramarina	Cnidaria	No	NA
Graphonema_mediterranea	Nematoda	No	1942
Bolma_bathyraphis	Mollusca	No	NA
Thoosa_purpurea	Porifera	No	2011
Pentaceration_tasmaniensis	Arthropoda	No	2011
Cocculinella_minutissima	Mollusca	No	NA
Craniella_ovata	Porifera	No	1898
PrioNospio_lineata	Annelida	No	NA
ANonyx_validus	Arthropoda	No	1962
Stegocephalus_abyssicola	Arthropoda	No	NA
Scina_latifrons	Arthropoda	No	1926
Turbonilla_strebeli	Mollusca	No	1969
Cerithiopsis_movilla	Mollusca	No	1911
Heteromolpadia_tridens	EchiNodermata	No	NA
Lysmata_zacae	Arthropoda	No	1941
Heptacarpus_taylori	Arthropoda	No	NA
Gnathophylloides_robustus	Arthropoda	No	1973
Apatopygus_occidentalis	EchiNodermata	No	1938
Kerguelenia_kawatiri	Arthropoda	No	2010
Paphia_semirugata	Mollusca	No	NA
Abra_braziliensis	Mollusca	No	NA
Cafius_seminitens	Arthropoda	No	1884
Eohaustorius_sencillus	Arthropoda	No	NA
Pollia_bednalli	Mollusca	No	NA
Hyale_bisaeta	Arthropoda	No	NA
Kytorhynchus_(Kytorhynchus)_oculatus	Platyhelminthes	No	NA
Parabrachiella_mitrata	Arthropoda	No	NA
Bathydrilus_meridianus	Annelida	No	1979
Eptatretus_walkeri	Chordata	No	NA
Leucosolenia_microspinata	Porifera	No	2009
Cornucopina_antillea	Bryozoa	No	1940
Turbicellepora_aculeata	Bryozoa	No	NA
Selenaria_kayae	Bryozoa	No	2001
Cytheropteron_paucipunctatum	Arthropoda	No	1987
Cicerina_eucentrota	Platyhelminthes	No	NA
Hastula_aNomala	Mollusca	No	NA
Tanaoa_serenei	Arthropoda	No	NA
LusitaNops_dictyota	Mollusca	No	1997
Xanthodaphne_tropica	Mollusca	No	NA
Notocytharella_striosa	Mollusca	No	NA
Sessilogoga_elongata	Arthropoda	No	NA
Syringotrema_auriculatum	Bryozoa	No	1926
RostrogitaNopsis_mariae	Arthropoda	No	NA
Americorchestia_barbarae	Arthropoda	No	1991
PariphiNotus_seticoxa	Arthropoda	No	NA
Thalassocypria_gesinae	Arthropoda	No	1975
Mysouffa_turrita	Mollusca	No	NA
Daphnella_leucophlegma	Mollusca	No	NA
Pseudomesus_pitombo	Arthropoda	No	2007
Austromitra_euzonata	Mollusca	No	NA
NeogoNodactylus_spinulosus	Arthropoda	No	1924
Cardiomya_tosaensis	Mollusca	No	1948
Hydrophis_pachycercos	Chordata	No	NA
Siratus_thompsoni	Mollusca	No	NA
Sympterichthys_unipennis	Chordata	No	NA
Annulobalcis_procera	Mollusca	No	2002
NaNogalathea_raymondi	Arthropoda	No	1980
Munidopsis_acalipha	Arthropoda	No	2007
Munida_dissita	Arthropoda	No	1999
Anatoma_janetae	Mollusca	No	2006
Cryptoconchus_oliveri	Mollusca	No	NA
Acanthochitona_limbata	Mollusca	No	NA
Phimochirus_leurocarpus	Arthropoda	No	1981
Zygomolgus_dentatus	Arthropoda	No	2006
Sestropontius_mckinNoni	Arthropoda	No	2002
Triconia_hawii	Arthropoda	No	NA
Odaginiceps_clarkae	Arthropoda	No	1995
Neocyclops_ferrarii	Arthropoda	No	NA
Syngastes_pietschmanni	Arthropoda	No	NA
Scottolana_oleosa	Arthropoda	No	1987
Metataeniacanthus_solidus	Arthropoda	No	1979
AreNotopa_dyadacantha	Arthropoda	No	1987
Lucicutia_hulsemannae	Arthropoda	No	2005
Chondrocladia_(Chondrocladia)_guiteli	Porifera	No	NA
Pista_pachybranchiata	Annelida	No	1932
Macellicephaloides_alvini	Annelida	No	1989
Helicosiphon_biscoeensis	Annelida	No	1907
Exogone_simplex	Annelida	No	1960
Aedicira_oregonensis	Annelida	No	1981
Notisis_fragilis	Cnidaria	No	NA
Blastotrochus_nutrix	Cnidaria	No	1848
Dendronephthya_oviformis	Cnidaria	No	1912
Sinularia_slieringsi	Cnidaria	No	1994
Paragorgia_sibogae	Cnidaria	No	1993
Muriceides_robusta	Cnidaria	No	NA
Acanthogorgia_flabellum	Cnidaria	No	NA
Stylaster_bithalamus	Cnidaria	No	NA
Gymnangium_magnirostre	Cnidaria	No	1927
Amphianthus_natalensis	Cnidaria	No	NA
Anemonia_manjaNo	Cnidaria	No	NA
Cetomimoides_parri	Chordata	No	NA
Luzonichthys_taeniatus	Chordata	No	1992
Oceanapia_desquefaundia	Porifera	No	1991
Petrosia_(Strongylophora)_corticata	Porifera	No	NA
Parapristipoma_macrops	Chordata	No	NA
Callionymus_meridionalis	Chordata	No	NA
Halichondria_(Halichondria)_cartilaginea	Porifera	No	NA
Dasyatis_acutirostra	Chordata	No	1988
Onychognathia_filifera	Gnathostomulida	No	NA
Austrognatharia_medusifera	Gnathostomulida	No	1998
Zoromunna_setifrons	Arthropoda	No	1972
Caecianiropsis_ectiformis	Arthropoda	No	1914
Accalathura_oryza	Arthropoda	No	1990
Metacirolana_aNocula	Arthropoda	No	1984
Rocinela_maculata	Arthropoda	No	1879
Tetranchyroderma_megastomum	Gastrotricha	No	NA
SiphoNolabrum_mirabile	Arthropoda	No	1972
Pachychalina_subcapitata	Porifera	No	NA
Heteronymphon_abyssale	Arthropoda	No	NA
Allogaussia_paradoxa	Arthropoda	No	1926
Stegocephalina_wolf	Arthropoda	No	2004
Antatelson_cultricauda	Arthropoda	No	NA
Paramicrurinella_falklandica	Nemertea	No	1985
Lacazella_mediterranea	Brachiopoda	No	NA
Haplogonaria_sinubursalia	Xenacoelomorpha	No	NA
Temachia_microstoma	Bryozoa	No	NA
Cymodoce_natalensis	Arthropoda	No	1920
Laeops_natalensis	Chordata	No	NA
Eisothistos_aNomala	Arthropoda	No	NA
Campylaspis_pseudosquamifera	Arthropoda	No	NA
Diastylis_tenuicauda	Arthropoda	No	NA
Austrodecus_profundum	Arthropoda	No	NA
Protula_intestinum	Annelida	No	1818
Crateromorpha_(Aulochone)_lilium	Porifera	No	NA
Aaptos_vannamei	Porifera	No	1935
Penares_foliaformis	Porifera	No	1904
Forcepia_(Leptolabis)_dentifera	Porifera	No	NA
Cornulella_minima	Porifera	No	NA
Haliclona_(Soestella)_valliculata	Porifera	No	NA
Haliclona_spiNosella	Porifera	No	1905
Ciocalypta_alba	Porifera	No	2003
Ircinia_solida	Porifera	No	1794
Dictyodendrilla_nux	Porifera	No	NA
Leptosomatina_longiseta	Nematoda	No	1951
Leptonemella_juliae	Nematoda	No	1999
Richtersia_coomansi	Nematoda	No	1987
Richtersia_mediterranea	Nematoda	No	1987
CoelogyNopora_alata	Platyhelminthes	No	1981
Aphrosylus_celtiber	Arthropoda	No	1855
Amphiporus_incubator	Nemertea	No	1914
Diascorhynchides_arenaria	Platyhelminthes	No	1970
Microstomum_crildensis	Platyhelminthes	No	1984
AdeNocauda_helgolandica	Xenacoelomorpha	No	NA
Strobiligera_flammulata	Mollusca	No	1993
Skeneoides_exilissima	Mollusca	No	NA
Turbonilla_sinuosa	Mollusca	No	NA
Leptochiton_gascognensis	Mollusca	No	NA
Doris_marmorata	Mollusca	No	1818
Aepophilus_bonnairei	Arthropoda	No	NA
Autolytus_neapolitanus	Annelida	No	1953
Semivermilia_cribrata	Annelida	No	NA
Hydroides_helmata	Annelida	No	NA
PhaNodermella_flagellicaudata	Nematoda	No	1970
Gammarinema_gammari	Nematoda	No	NA
Pselionema_simplex	Nematoda	No	1942
Spectrarcturus_multispinatus	Arthropoda	No	1981
Paralaophontodes_echinatus	Arthropoda	No	NA
Spathipora_sertum	Bryozoa	No	NA
Lepechinelloides_karii	Arthropoda	No	1980
Lyncina_propinqua	Mollusca	No	NA
Scopelocheiropsis_abyssalis	Arthropoda	No	1926
Camachoaglaja_sabina	Mollusca	No	NA
Williamsium_parviflorum	Cnidaria	No	NA
SaNopus_greenfieldorum	Chordata	No	NA
Ardeola_grayii	Chordata	No	NA
Kermia_maculosa	Mollusca	No	NA
Leptuca_subcylindrica	Arthropoda	No	NA
Atlanticythere_bensoni	Arthropoda	No	NA
Mediomastus_deductus	Annelida	No	NA
Antillia_explanata	Cnidaria	No	NA
Doconesthes_dustinchiversi	Porifera	No	2015
Megastomia_gea	Mollusca	No	NA
Westheidesyllis_heterocirrata	Annelida	No	NA
Cerithiopsis_kraussi	Mollusca	No	NA
Megasyllis_marquesensis	Annelida	No	NA
Myxilla_(Burtonanchora)_araucana	Porifera	No	NA
Psammogammarus_wallacei	Arthropoda	No	2011
Nassarius_angolensis	Mollusca	No	NA
Favartia_mactanensis	Mollusca	No	NA
Stylaster_kenti	Cnidaria	No	2013
Inferiolabiata_africana	Cnidaria	No	2013
Favartia_coltrorum	Mollusca	No	NA
Pseudogramma_erythrea	Chordata	No	1997
Mimonectes_colemani	Arthropoda	No	2012
Oertliella_atlantica	Arthropoda	No	NA
Thylacodes_colubrinus	Mollusca	No	NA
Neaeromya_californica	Mollusca	No	NA
Acteocina_smithi	Mollusca	No	1915
Eulalia_meteorensis	Annelida	No	2009
Opimaphora_inflata	Mollusca	No	NA
Macrostylis_obscurus	Arthropoda	No	NA
Scintillona_brissae	Mollusca	No	NA
Parviturboides_monile	Mollusca	No	NA
AplysiNopsis_bergquistae	Porifera	No	2011
Stylissa_flexibilis	Porifera	No	NA
Galathea_denticulata	Arthropoda	No	2010
Cryoturris_lavalleana	Mollusca	No	NA
Phyllophorus_(Phyllophorus)_granulatus	EchiNodermata	No	NA
Austronanus_dubius	Arthropoda	No	NA
Stereocidaris_sulcatispinis	EchiNodermata	No	1928
Zafrona_ursula	Mollusca	No	NA
Glyptometra_timorensis	EchiNodermata	No	1912
Irus_vertumnalium	Mollusca	No	NA
Psammosphaerita_tchangsii	Mollusca	No	NA
Plicatula_penicillata	Mollusca	No	NA
Xylophaga_supplicata	Mollusca	No	NA
Thracia_adenensis	Mollusca	No	NA
Yoldiella_abyssicola	Mollusca	No	NA
Dacrydium_nipponicum	Mollusca	No	NA
Kidderia_pusilla	Mollusca	No	NA
Bathyarca_sibogai	Mollusca	No	NA
Anisomysis_(Paranisomysis)_sudafricana	Arthropoda	No	NA
Engina_cinis	Mollusca	No	NA
Aoroides_ellipticus	Arthropoda	No	2004
Apogonichthyoides_regani	Chordata	No	NA
Marginella_diadochus	Mollusca	No	NA
Heteropora_chilensis	Bryozoa	No	1973
Angaria_rugosa	Mollusca	No	NA
Hamaticolax_unisagittatus	Arthropoda	No	NA
Liralucina_sperabilis	Mollusca	No	NA
Cytherella_kornickeri	Arthropoda	No	1986
Peristernia_violacea	Mollusca	No	NA
Oliva_goajira	Mollusca	No	1986
Cataleptodius_sNodgrassi	Arthropoda	No	NA
Macteola_theskela	Mollusca	No	NA
Ptychopera_tuberculata	Platyhelminthes	No	1882
Stomatopora_trahens	Bryozoa	No	NA
MoNoporella_divae	Bryozoa	No	1955
Hincksina_periporosa	Bryozoa	No	1928
Elysia_serca	Mollusca	No	NA
Rissoina_dyscrita	Mollusca	No	1990
Dentigonium_tantulum	Arthropoda	No	2009
Austromitra_canaliculata	Mollusca	No	NA
Eurysquilla_leloeuffi	Arthropoda	No	1977
Myonera_dautzenbergi	Mollusca	No	1932
Werthella_atlantica	Arthropoda	No	1986
Gnathia_somalia	Arthropoda	No	2009
Cephaloscyllium_zebrum	Chordata	No	2008
Uroptychus_brevipes	Arthropoda	No	1990
Thelepus_fraggleorum	Annelida	No	2006
Platydoris_cinereobranchiata	Mollusca	No	2002
Batheulima_epixantha	Mollusca	No	2002
Childia_leptoposthium	Xenacoelomorpha	No	1956
Pteraster_diaphanus	EchiNodermata	No	NA
Parapetalus_hirsutus	Arthropoda	No	NA
Plesiomolgus_organicus	Arthropoda	No	NA
Lernaeenicus_nemipteri	Arthropoda	No	1951
Lamippella_acanellae	Arthropoda	No	1983
Kruppomenia_minima	Mollusca	No	1903
Gadila_zonata	Mollusca	No	NA
Gadila_platystoma	Mollusca	No	NA
Phyllamphicteis_foliata	Annelida	No	NA
LepidoNotus_adspersus	Annelida	No	NA
Fauveliopsis_magna	Annelida	No	1981
Typosyllis_(Typosyllis)_patriciae	Annelida	No	NA
Rullierinereis_hancocki	Annelida	No	1977
Rhynchospio_tuberculata	Annelida	No	1991
LepidoNotus_nesophilus	Annelida	No	1919
Coelorinchus_pseudoparallelus	Chordata	No	NA
Holohalaelurus_melaNostigma	Chordata	No	NA
Nemertesia_inverta	Cnidaria	No	NA
Muricella_rubra	Cnidaria	No	NA
Anthomuricea_argentea	Cnidaria	No	NA
Dendronephthya_heterocyathus	Cnidaria	No	NA
SoleNocaulon_cervicorne	Cnidaria	No	NA
Muricea_albida	Cnidaria	No	NA
Dynamena_tropica	Cnidaria	No	NA
Tomiyamichthys_alleni	Chordata	No	2000
Oxyeleotris_siamensis	Chordata	No	NA
Lipogramma_flavescens	Chordata	No	1988
Coelorinchus_weberi	Chordata	No	NA
Apagesoma_delosommatus	Chordata	No	NA
Helcogramma_nesion	Chordata	No	2003
Valamugil_delicata	Chordata	No	NA
Ecsenius_collettei	Chordata	No	NA
Johnius_pacificus	Chordata	No	NA
Gobiesox_crassicorpus	Chordata	No	NA
MelaNostomias_vierecki	Chordata	No	NA
Paraliparis_kreffti	Chordata	No	NA
Erythrocles_acarina	Chordata	No	NA
Oneirodes_pietschi	Chordata	No	2004
Macrodasys_ancocytalis	Gastrotricha	No	NA
EchiNoderes_steineri	KiNorhyncha	No	NA
Hemiphryxus_malindiae	Arthropoda	No	NA
Cabirops_orbionei	Arthropoda	No	1972
Bathybadistes_longipes	Arthropoda	No	NA
Exosphaeroma_antillense	Arthropoda	No	NA
Eisothistos_teri	Arthropoda	No	1987
Stelletta_soteropolitana	Porifera	No	2007
Novodinia_magister	EchiNodermata	No	1917
Pseudodistoma_acuatum	Chordata	No	1992
Polycarpa_gradata	Chordata	No	2002
Tanaopsis_profunda	Arthropoda	No	1967
Ophiurothamnus_excavatus	EchiNodermata	No	1922
Stylodactylus_stebbingi	Arthropoda	No	1968
Callipallene_dubiosa	Arthropoda	No	NA
BathypalleNopsis_comosa	Arthropoda	No	NA
Hippomedon_macrocephalus	Arthropoda	No	NA
Archisotoma_besselsi	Arthropoda	No	NA
Prochromadorella_codiuma	Nematoda	No	1985
Mysifaun_erigens	Arthropoda	No	1996
Batillipes_spinicauda	Tardigrada	No	2005
Eatonina_martae	Mollusca	No	1993
Cottunculus_spiNosus	Chordata	No	NA
Periclimenaeus_zanzibaricus	Arthropoda	No	1969
Dipturus_lanceorostratus	Chordata	No	NA
Joeropsis_pentagona	Arthropoda	No	2002
Ampelisca_acris	Arthropoda	No	1974
Sinularia_arborea	Cnidaria	No	1971
Haliclona_(Halichoclona)_depressa	Porifera	No	NA
Synasterope_index	Arthropoda	No	1989
Orthoconchoecia_orthotrichota	Arthropoda	No	NA
Corallistes_verrucosa	Porifera	No	1880
Hymedesmia_(Hymedesmia)_uchiNourensis	Porifera	No	NA
Monanchora_dianchora	Porifera	No	1935
Lissodendoryx_(Lissodendoryx)_stipitata	Porifera	No	NA
